Place Name,Dataset,Numero_Recensioni,Latitude,Longitude,Link_to_Place,Address
Auditório Junta de Freguesia da Campanhã,porto,1,41.1591944,-8.5786397,"https://www.google.com/maps/search/Audit%C3%B3rio+Junta+de+Freguesia+da+Campanh%C3%A3+R.+Ferreira+dos+Santos+57,+4300-199+Porto,+Portugal","R. Ferreira dos Santos 57, 4300-199 Porto, Portugal"
Augusto,porto,1,41.1627823,-8.6107885,"https://www.google.com/maps/search/Augusto+R.+da+Constitui%C3%A7%C3%A3o+1064,+4200-202+Porto,+Portugal","R. da Constituição 1064, 4200-202 Porto, Portugal"
Authentic bar,porto,1,41.1476015,-8.6019029,"https://www.google.com/maps/search/Authentic+bar+R.+de+Dom+Jo%C3%A3o+IV+126,+4000-311+Porto,+Portugal","R. de Dom João IV 126, 4000-311 Porto, Portugal"
Av. dos Aliados,porto,2,41.1483096,-8.6108148,"https://www.google.com/maps/search/Av.+dos+Aliados+Porto,+Portugal","Porto, Portugal"
Av.aliados,porto,1,41.1483096,-8.6108148,"https://www.google.com/maps/search/Av.aliados+4000-065+Porto,+Portugal","4000-065 Porto, Portugal"
Avenida dos Aliados,porto,1,,,"https://www.google.com/maps/search/Avenida+dos+Aliados+Av.+dos+Aliados+150,+4000-067+Porto,+Portugal","Av. dos Aliados 150, 4000-067 Porto, Portugal"
Avenue View Rooms,porto,1,41.1585855,-8.6322541,"https://www.google.com/maps/search/Avenue+View+Rooms+Av.+da+Boavista+730+1%C2%BA+direito,+4100-111+Porto,+Portugal","Av. da Boavista 730 1º direito, 4100-111 Porto, Portugal"
Avis Aluguer De Carros Porto Centro,porto,1,41.16179,-8.632126,"https://www.google.com/maps/search/Avis+Aluguer+De+Carros+Porto+Centro+R.+de+5+de+Outubro+400,+4100-172+Porto,+Portugal","R. de 5 de Outubro 400, 4100-172 Porto, Portugal"
"Avs-Comércio De Carnes, Lda.",porto,1,,,"https://www.google.com/maps/search/Avs-Com%C3%A9rcio+De+Carnes,+Lda.+R.+de+Vale+Formoso+152,+4200-067+Porto,+Portugal","R. de Vale Formoso 152, 4200-067 Porto, Portugal"
Azul e Branco,porto,1,41.142803,-8.60253,"https://www.google.com/maps/search/Azul+e+Branco+Passeio+das+Fontainhas+20,+4000-054+Porto,+Portugal","Passeio das Fontainhas 20, 4000-054 Porto, Portugal"
Açaí Natura - Porto,porto,1,41.1500511,-8.6055352,"https://www.google.com/maps/search/A%C3%A7a%C3%AD+Natura+-+Porto+R.+de+Santa+Catarina+444,+4000-444+Porto,+Portugal","R. de Santa Catarina 444, 4000-444 Porto, Portugal"
Açaí da Tia Lu Porto,porto,2,,,"https://www.google.com/maps/search/A%C3%A7a%C3%AD+da+Tia+Lu+Porto+Av.+de+Fern%C3%A3o+de+Magalh%C3%A3es+150,+4300-102+Porto,+Portugal","Av. de Fernão de Magalhães 150, 4300-102 Porto, Portugal"
BAKE Coffee,porto,1,41.1630142,-8.614354,"https://www.google.com/maps/search/BAKE+Coffee+R.+da+Constitui%C3%A7%C3%A3o+1365,+4200-196+Porto,+Portugal","R. da Constituição 1365, 4200-196 Porto, Portugal"
BANGLA SPICY RESTAURANT & KEBAB-HALAL,porto,1,41.14497,-8.6080845,"https://www.google.com/maps/search/BANGLA+SPICY+RESTAURANT+&+KEBAB-HALAL+R.+de+Cimo+de+Vila+117+115,+4000-170+Porto,+Portugal","R. de Cimo de Vila 117 115, 4000-170 Porto, Portugal"
BARBEARIA BPM 2 - campo 24 de agosto,porto,2,41.1486736,-8.6007196,"https://www.google.com/maps/search/BARBEARIA+BPM+2+-+campo+24+de+agosto+Rua+de+Fernandes+Tom%C3%A1s+165,+4000-215+Porto,+Portugal","Rua de Fernandes Tomás 165, 4000-215 Porto, Portugal"
BARBER AZMIR,porto,1,,,"https://www.google.com/maps/search/BARBER+AZMIR+R.+de+Santa+Catarina+598,+4000-446+Porto,+Portugal","R. de Santa Catarina 598, 4000-446 Porto, Portugal"
BBQing Porto,porto,8,41.1558938,-8.6172562,"https://www.google.com/maps/search/BBQing+Porto+R.+da+Boavista+335,+4050-107+Porto,+Portugal","R. da Boavista 335, 4050-107 Porto, Portugal"
BCharming House,porto,1,41.1624604,-8.618805,"https://www.google.com/maps/place/BCharming+House/@41.1624604,-8.618805,17z/data=!4m9!3m8!1s0xd2465ab756302eb:0x177f5ab30e60ed2c!5m2!4m1!1i2!8m2!3d41.1624604!4d-8.618805!16s%2Fg%2F11f4wvhhvq?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. de Brito Capelo 28, 4050-234 Porto, Portugal"
BEHER Porto,porto,1,41.1514284,-8.6065705,"https://www.google.com/maps/search/BEHER+Porto+R.+de+S%C3%A1+da+Bandeira+589,+4000-437+Porto,+Portugal","R. de Sá da Bandeira 589, 4000-437 Porto, Portugal"
BELLA DONNA & DOM BARBER,porto,1,41.1583749,-8.6085947,"https://www.google.com/maps/place/BELLA+DONNA+%26+DOM+BARBER/@41.1583749,-8.6085947,17z/data=!4m6!3m5!1s0xd24593a6782f3c5:0x3df006a5cdeae25!8m2!3d41.1583749!4d-8.6085947!16s%2Fg%2F11h5s5x56c?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. de Faria Guimarães 110, 4000-202 Porto, Portugal"
BFG - Bernardino Francisco Guimarães,porto,1,,,"https://www.google.com/maps/search/BFG+-+Bernardino+Francisco+Guimar%C3%A3es+R.+do+Bonjardim+404,+4000-116+Porto,+Portugal","R. do Bonjardim 404, 4000-116 Porto, Portugal"
BGOD - BARBERS,porto,1,41.1525114,-8.6181753,"https://www.google.com/maps/search/BGOD+-+BARBERS+R.+de+Cedofeita+321,+4050-181+Porto,+Portugal","R. de Cedofeita 321, 4050-181 Porto, Portugal"
BH Foz,porto,1,41.1566076,-8.681183,"https://www.google.com/maps/search/BH+Foz+Av.+do+Brasil+498,+4150-025+Porto,+Portugal","Av. do Brasil 498, 4150-025 Porto, Portugal"
BMcar Aliados,porto,1,,,"https://www.google.com/maps/search/BMcar+Aliados+Av.+dos+Aliados+195,+4000-067+Porto,+Portugal","Av. dos Aliados 195, 4000-067 Porto, Portugal"
BOA-BAO,porto,2,41.1492824,-8.6130345,"https://www.google.com/maps/search/BOA-BAO+Rua+da+Picaria+61+65,+4050-477+Porto,+Portugal","Rua da Picaria 61 65, 4050-477 Porto, Portugal"
BOP Café,porto,1,41.151341,-8.6071712,"https://www.google.com/maps/search/BOP+Caf%C3%A9+R.+do+Bolh%C3%A3o+124,+4000-111+Porto,+Portugal","R. do Bolhão 124, 4000-111 Porto, Portugal"
BUDAPESTE Ruin Bar,porto,1,,,"https://www.google.com/maps/search/BUDAPESTE+Ruin+Bar+R.+de+Gon%C3%A7alo+Crist%C3%B3v%C3%A3o+200,+4000-265+Porto,+Portugal","R. de Gonçalo Cristóvão 200, 4000-265 Porto, Portugal"
BULHA Santa Catarina,porto,1,41.1513454,-8.605301,"https://www.google.com/maps/search/BULHA+Santa+Catarina+R.+de+Santa+Catarina+577,+4000-226+Porto,+Portugal","R. de Santa Catarina 577, 4000-226 Porto, Portugal"
BUuh!,porto,1,41.1546583,-8.6118679,"https://www.google.com/maps/place/BUuh!/@41.1546583,-8.6118679,17z/data=!4m6!3m5!1s0xd2464fea2937ddb:0x93eb7d3e71b6a078!8m2!3d41.1546583!4d-8.6118679!16s%2Fg%2F1hm5dfzk2?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Praça da República 164, 4099-037 Porto, Portugal"
Badio restaurant,porto,1,41.1487624,-8.614936,"https://www.google.com/maps/search/Badio+restaurant+R.+de+S%C3%A1+de+Noronha+80,+4050-528+Porto,+Portugal","R. de Sá de Noronha 80, 4050-528 Porto, Portugal"
Bairro Arte,porto,1,41.1515384,-8.6176481,"https://www.google.com/maps/search/Bairro+Arte+R.+de+Cedofeita+259,+4050-109+Porto,+Portugal","R. de Cedofeita 259, 4050-109 Porto, Portugal"
Bakery and pastry John IV,porto,2,41.1491432,-8.6021809,"https://www.google.com/maps/search/Bakery+and+pastry+John+IV+R.+de+Dom+Jo%C3%A3o+IV+291,+4000-222+Porto,+Portugal","R. de Dom João IV 291, 4000-222 Porto, Portugal"
"Balcão Santander Damião de Góis, Porto",porto,1,41.1618191,-8.6131083,"https://www.google.com/maps/search/Balc%C3%A3o+Santander+Dami%C3%A3o+de+G%C3%B3is,+Porto+R.+de+Dami%C3%A3o+de+G%C3%B3is+301,+4050-227+Porto,+Portugal","R. de Damião de Góis 301, 4050-227 Porto, Portugal"
Bali-Hai Polynesian Bar,porto,1,41.1562598,-8.6179887,"https://www.google.com/maps/search/Bali-Hai+Polynesian+Bar+R.+das+%C3%81guas+F%C3%A9rreas+9,+4050-020+Porto,+Portugal","R. das Águas Férreas 9, 4050-020 Porto, Portugal"
Banakimporta,porto,1,41.1606488,-8.6447355,"https://www.google.com/maps/search/Banakimporta+Av.+da+Boavista+1802+1812,+4100-116+Porto,+Portugal","Av. da Boavista 1802 1812, 4100-116 Porto, Portugal"
Bango Sushi,porto,5,41.1576414,-8.6234833,"https://www.google.com/maps/search/Bango+Sushi+R.+Dr.+Em%C3%ADlio+Peres+62,+4050-007+Porto,+Portugal","R. Dr. Emílio Peres 62, 4050-007 Porto, Portugal"
Banzai (Bolhão),porto,1,41.1482922,-8.6079514,"https://www.google.com/maps/search/Banzai+(Bolh%C3%A3o)+Rua,+R.+do+Dr.+Ant%C3%B3nio+Em%C3%ADlio+de+Magalh%C3%A3es+n%C2%BA+24,+4000-090+Porto,+Portugal","Rua, R. do Dr. António Emílio de Magalhães nº 24, 4000-090 Porto, Portugal"
Bao's Taiwanese Burger,porto,1,41.1516493,-8.6177059,"https://www.google.com/maps/search/Bao's+Taiwanese+Burger+R.+de+Cedofeita+263,+4050-174+Porto,+Portugal","R. de Cedofeita 263, 4050-174 Porto, Portugal"
Baobab - craft beer bar,porto,1,41.1503915,-8.6121423,"https://www.google.com/maps/search/Baobab+-+craft+beer+bar+Rua+do+Almada+377,+4000-303+Porto,+Portugal","Rua do Almada 377, 4000-303 Porto, Portugal"
Bar 1900,porto,1,41.1629729,-8.6472369,"https://www.google.com/maps/search/Bar+1900+R.+Afonso+Lopes+Vieira+136,+4100-020+Porto,+Portugal","R. Afonso Lopes Vieira 136, 4100-020 Porto, Portugal"
Bar Aduela,porto,13,41.1489126,-8.6150208,"https://www.google.com/maps/search/Bar+Aduela+R.+Das+Oliveiras+36,+4050-448+Porto,+Portugal","R. Das Oliveiras 36, 4050-448 Porto, Portugal"
Bar Conceição 35,porto,2,41.1499273,-8.6137141,"https://www.google.com/maps/search/Bar+Concei%C3%A7%C3%A3o+35+Portugal,+Rua+da+Concei%C3%A7%C3%A3o+35,+4050-213+Porto,+Portugal","Portugal, Rua da Conceição 35, 4050-213 Porto, Portugal"
Bar Já Lá Foste,porto,2,41.1772493,-8.5997417,"https://www.google.com/maps/search/Bar+J%C3%A1+L%C3%A1+Foste+R.+Dr.+Roberto+Frias+291,+4200-465+Porto,+Portugal","R. Dr. Roberto Frias 291, 4200-465 Porto, Portugal"
Bar Labirintho,porto,3,41.159407,-8.626045,"https://www.google.com/maps/search/Bar+Labirintho+R.+de+Nossa+Sra.+de+F%C3%A1tima+334,+4050-059+Porto,+Portugal","R. de Nossa Sra. de Fátima 334, 4050-059 Porto, Portugal"
Bar Pherrugem,porto,1,41.1498537,-8.6149442,"https://www.google.com/maps/search/Bar+Pherrugem+R.+Das+Oliveiras+83,+4050-448+Porto,+Portugal","R. Das Oliveiras 83, 4050-448 Porto, Portugal"
Bar do Asè,porto,25,41.1470787,-8.603964,"https://www.google.com/maps/search/Bar+do+As%C3%A8+Rua+da+Alegria+29,+4000-033+Porto,+Portugal","Rua da Alegria 29, 4000-033 Porto, Portugal"
Bar of Soap - Porto,porto,4,41.1514233,-8.607126,"https://www.google.com/maps/search/Bar+of+Soap+-+Porto+R.+do+Bolh%C3%A3o+132,+4000-111+Porto,+Portugal","R. do Bolhão 132, 4000-111 Porto, Portugal"
BarbeariAmial,porto,1,41.1774401,-8.6142477,"https://www.google.com/maps/search/BarbeariAmial+Rua+do+Amial+509,+4200-061+Porto,+Portugal","Rua do Amial 509, 4200-061 Porto, Portugal"
Barbearia 26 de Junho Porto,porto,1,41.1535511,-8.6123103,"https://www.google.com/maps/search/Barbearia+26+de+Junho+Porto+Pra%C3%A7a+da+Rep%C3%BAblica+n%C2%BA6,+4050-495+Porto,+Portugal","Praça da República nº6, 4050-495 Porto, Portugal"
Barbearia BH PORTO - Paranhos,porto,1,41.1686933,-8.6123817,"https://www.google.com/maps/search/Barbearia+BH+PORTO+-+Paranhos+R.+de+Vale+Formoso+368,+4200-508+Porto,+Portugal","R. de Vale Formoso 368, 4200-508 Porto, Portugal"
Barbearia Baltazar,porto,1,41.1506381,-8.6097544,"https://www.google.com/maps/search/Barbearia+Baltazar+Rua+de+Fernandes+Tom%C3%A1s+957,+4000-056+Porto,+Portugal","Rua de Fernandes Tomás 957, 4000-056 Porto, Portugal"
Barbearia Dom Cortês,porto,2,41.1611899,-8.6078086,"https://www.google.com/maps/search/Barbearia+Dom+Cort%C3%AAs+R.+de+Jo%C3%A3o+Pedro+Ribeiro+806,+4000-306+Porto,+Portugal","R. de João Pedro Ribeiro 806, 4000-306 Porto, Portugal"
Barbearia Gorilla,porto,1,41.1605939,-8.5923104,"https://www.google.com/maps/search/Barbearia+Gorilla+Av.+de+Fern%C3%A3o+de+Magalh%C3%A3es+1255,+4350-042+Porto,+Portugal","Av. de Fernão de Magalhães 1255, 4350-042 Porto, Portugal"
"Barbearia Heroismo, Lda.",porto,1,41.1462333,-8.5937965,"https://www.google.com/maps/place/Barbearia+Heroismo,+Lda./@41.1462333,-8.5937965,17z/data=!4m6!3m5!1s0xd2464934da620f3:0xac28b008d3d59339!8m2!3d41.1462333!4d-8.5937965!16s%2Fg%2F11f08sh016?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Rua do Heroísmo 249, 4300-253 Porto, Portugal"
Barbearia Johnny Costa,porto,1,41.1657324,-8.6205484,"https://www.google.com/maps/place/Barbearia+Johnny+Costa/@41.1657324,-8.6205484,17z/data=!4m6!3m5!1s0xd24659392607ca9:0x4ac4a47af125e03b!8m2!3d41.1657324!4d-8.6205484!16s%2Fg%2F11h0_p3vg1?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. de Serpa Pinto 579, 4250-467 Porto, Portugal"
Barbearia Kebell men care,porto,1,41.1487016,-8.5979545,"https://www.google.com/maps/search/Barbearia+Kebell+men+care+R.+do+Bonfim+71,+4300-069+Porto,+Portugal","R. do Bonfim 71, 4300-069 Porto, Portugal"
Barbearia Le Beard - Men's Cave,porto,1,41.1571992,-8.5940148,"https://www.google.com/maps/search/Barbearia+Le+Beard+-+Men's+Cave+Av.+de+Fern%C3%A3o+de+Magalh%C3%A3es+856,+4350-020+Porto,+Portugal","Av. de Fernão de Magalhães 856, 4350-020 Porto, Portugal"
Barbearia Porto Los Patrones,porto,2,,,"https://www.google.com/maps/search/Barbearia+Porto+Los+Patrones+R.+Aires+de+Ornelas,+4350-150+Porto,+Portugal","R. Aires de Ornelas, 4350-150 Porto, Portugal"
Barbearia Zeroalta Porto,porto,3,41.1595116,-8.6396531,"https://www.google.com/maps/search/Barbearia+Zeroalta+Porto+Ao+Lado+Pingo+Doce,+Av.+da+Boavista+1361+Lj+12,+4100-130+Porto,+Portugal","Ao Lado Pingo Doce, Av. da Boavista 1361 Lj 12, 4100-130 Porto, Portugal"
Barbearia da foz,porto,1,41.153236,-8.6740587,"https://www.google.com/maps/search/Barbearia+da+foz+Rua+da+Cerca+406,+4150-201+Porto,+Portugal","Rua da Cerca 406, 4150-201 Porto, Portugal"
Barbearia e Tattoo Asgard Porto,porto,1,,,"https://www.google.com/maps/search/Barbearia+e+Tattoo+Asgard+Porto+Rua+de+Oliveira+Monteiro+214,+4050-072+Porto,+Portugal","Rua de Oliveira Monteiro 214, 4050-072 Porto, Portugal"
Barbearia Ópera,porto,2,41.1605941,-8.5906772,"https://www.google.com/maps/search/Barbearia+%C3%93pera+R.+Bairro+do+Com%C3%A9rcio+do+Porto+131,+4350-063+Porto,+Portugal","R. Bairro do Comércio do Porto 131, 4350-063 Porto, Portugal"
Barber Shop Exclusive,porto,1,41.1503148,-8.6168844,"https://www.google.com/maps/search/Barber+Shop+Exclusive+R.+de+Cedofeita+170+loja+8,+4050-173,+4050-173+Porto,+Portugal","R. de Cedofeita 170 loja 8, 4050-173, 4050-173 Porto, Portugal"
Barbershop Donk Porto (Marquês),porto,1,41.1624859,-8.6032524,"https://www.google.com/maps/search/Barbershop+Donk+Porto+(Marqu%C3%AAs)+Rua+de+Costa+Cabral+82,+4200-129+Porto,+Portugal","Rua de Costa Cabral 82, 4200-129 Porto, Portugal"
Barcarola - Alameda,porto,1,,,"https://www.google.com/maps/search/Barcarola+-+Alameda+Rua+dos+Campe%C3%B5es+Europeus,+28-198,+Centro+Comercial+Alameda,+Loja+310,+4350-149+Porto,+Portugal","Rua dos Campeões Europeus, 28-198, Centro Comercial Alameda, Loja 310, 4350-149 Porto, Portugal"
Barracuda Rock Club,porto,1,41.1460436,-8.6096474,"https://www.google.com/maps/search/Barracuda+Rock+Club+R.+da+Madeira+186,+4000-433+Porto,+Portugal","R. da Madeira 186, 4000-433 Porto, Portugal"
Barrica by YoursPorto,porto,1,41.1432881,-8.6164731,"https://www.google.com/maps/search/Barrica+by+YoursPorto+R.+de+S%C3%A3o+Miguel+25,+4050-560+Porto,+Portugal","R. de São Miguel 25, 4050-560 Porto, Portugal"
Barrigas Porto-Antas,porto,2,41.1590684,-8.5976086,"https://www.google.com/maps/search/Barrigas+Porto-Antas+Pra%C3%A7a+da+Rainha+Dona+Am%C3%A9lia+220,+4000-075+Porto,+Portugal","Praça da Rainha Dona Amélia 220, 4000-075 Porto, Portugal"
Base Porto,porto,10,41.1461969,-8.6146961,"https://www.google.com/maps/search/Base+Porto+Passeio+dos+Clerigos+Quiosque+Jardim,+R.+das+Carmelitas+151,+4050-163+Porto,+Portugal","Passeio dos Clerigos Quiosque Jardim, R. das Carmelitas 151, 4050-163 Porto, Portugal"
Bat Country Tattoo Studio Porto,porto,1,41.1407974,-8.6166434,"https://www.google.com/maps/search/Bat+Country+Tattoo+Studio+Porto+R.+de+S%C3%A3o+Francisco+5+1%C2%BA+Andar,+4050-548+Porto,+Portugal","R. de São Francisco 5 1º Andar, 4050-548 Porto, Portugal"
Be In Balance - Fitness & Wellness Club,porto,1,41.1600947,-8.6283118,"https://www.google.com/maps/search/Be+In+Balance+-+Fitness+&+Wellness+Club+Av.+da+Fran%C3%A7a+132,+4050-276+Porto,+Portugal","Av. da França 132, 4050-276 Porto, Portugal"
Be Porto café,porto,1,41.1569008,-8.622391,"https://www.google.com/maps/place/Be+Porto+caf%C3%A9/@41.1569008,-8.622391,17z/data=!4m6!3m5!1s0xd2465136958a895:0xd44f082cba6b8ecb!8m2!3d41.1569008!4d-8.622391!16s%2Fg%2F11fk3xwgd_?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. da Boavista 782, 4050-466 Porto, Portugal"
Beatriz Soares Cabeleireiros,porto,1,,,"https://www.google.com/maps/search/Beatriz+Soares+Cabeleireiros+R.+de+Dami%C3%A3o+de+G%C3%B3is+312,+4050-223+Porto,+Portugal","R. de Damião de Góis 312, 4050-223 Porto, Portugal"
Beer Beef & Beyond,porto,1,41.1555817,-8.6203746,"https://www.google.com/maps/search/Beer+Beef+&+Beyond+R.+de+Sacadura+Cabral+104,+4050-529+Porto,+Portugal","R. de Sacadura Cabral 104, 4050-529 Porto, Portugal"
Beer Kingdom,porto,1,41.1556173,-8.6289041,"https://www.google.com/maps/search/Beer+Kingdom+Largo+de+Ferreira+Lapa+21+a+183,+4150-323+Porto,+Portugal","Largo de Ferreira Lapa 21 a 183, 4150-323 Porto, Portugal"
BelaFlorista,porto,1,,,"https://www.google.com/maps/search/BelaFlorista+Tv.+da+Figueir%C3%B4a+34,+4050-257+Porto,+Portugal","Tv. da Figueirôa 34, 4050-257 Porto, Portugal"
Bellucci,porto,1,,,"https://www.google.com/maps/search/Bellucci+R.+Cel.+Ra%C3%BAl+Peres+244,+4150-634+Porto,+Portugal","R. Cel. Raúl Peres 244, 4150-634 Porto, Portugal"
Belos Aires Restaurante,porto,1,41.1489505,-8.6143427,"https://www.google.com/maps/search/Belos+Aires+Restaurante+R.+de+Jos%C3%A9+Falc%C3%A3o+115,+4050-198+Porto,+Portugal","R. de José Falcão 115, 4050-198 Porto, Portugal"
Bem-Me-Quer,porto,1,41.1492031,-8.6077641,"https://www.google.com/maps/search/Bem-Me-Quer+R.+de+S%C3%A1+da+Bandeira+339,+4000-252+Porto,+Portugal","R. de Sá da Bandeira 339, 4000-252 Porto, Portugal"
Berkshire Hathaway HomeServices Portugal Property Porto,porto,1,41.1516872,-8.6050028,"https://www.google.com/maps/search/Berkshire+Hathaway+HomeServices+Portugal+Property+Porto+R.+de+Santa+Catarina+624,+4000-446+Porto,+Portugal","R. de Santa Catarina 624, 4000-446 Porto, Portugal"
Best Clima,porto,1,41.1485798,-8.5902972,"https://www.google.com/maps/search/Best+Clima+R.+da+Lomba+99,+4300-300+Porto,+Portugal","R. da Lomba 99, 4300-300 Porto, Portugal"
BiBóPorto,porto,2,41.1489147,-8.6141306,"https://www.google.com/maps/search/BiB%C3%B3Porto+R.+de+Jos%C3%A9+Falc%C3%A3o+114,+4050-315+Porto,+Portugal","R. de José Falcão 114, 4050-315 Porto, Portugal"
Biblioteca Municipal Almeida Garrett,porto,2,41.1482535,-8.6268864,"https://www.google.com/maps/search/Biblioteca+Municipal+Almeida+Garrett+Jardins+do+Pal%C3%A1cio+de+Cristal,+R.+de+Dom+Manuel+II+21,+4050-239+Porto,+Portugal","Jardins do Palácio de Cristal, R. de Dom Manuel II 21, 4050-239 Porto, Portugal"
Bicho Papão,porto,1,41.1501477,-8.6093118,"https://www.google.com/maps/search/Bicho+Pap%C3%A3o+R.+do+Bonjardim+440,+4000-010+Porto,+Portugal","R. do Bonjardim 440, 4000-010 Porto, Portugal"
Biclas & Triclas - Port Rent a Bike and Tours,porto,1,41.1416983,-8.6187193,"https://www.google.com/maps/search/Biclas+&+Triclas+-+Port+Rent+a+Bike+and+Tours+R.+Nova+da+Alf%C3%A2ndega+108+R/C,+4050-431+Porto,+Portugal","R. Nova da Alfândega 108 R/C, 4050-431 Porto, Portugal"
Bilha Nova,porto,1,41.1441816,-8.617467,"https://www.google.com/maps/search/Bilha+Nova+R.+do+Dr.+Barbosa+de+Castro+n%C2%BA.64,+4050-090+Porto,+Portugal","R. do Dr. Barbosa de Castro nº.64, 4050-090 Porto, Portugal"
BioLaser - Estética Integrada,porto,1,41.1661942,-8.5933177,"https://www.google.com/maps/search/BioLaser+-+Est%C3%A9tica+Integrada+R.+C%C3%A9sar+das+Neves+150+Sala+2,+4200-002+Porto,+Portugal","R. César das Neves 150 Sala 2, 4200-002 Porto, Portugal"
Bira dos Namorados - Porto,porto,3,41.1482091,-8.6139234,"https://www.google.com/maps/search/Bira+dos+Namorados+-+Porto+Rua+de+Ceuta+n%C2%AA61,+4050-191+Porto,+Portugal","Rua de Ceuta nª61, 4050-191 Porto, Portugal"
Black Studio,porto,1,,,"https://www.google.com/maps/search/Black+Studio+R.+de+9+de+Julho+344,+4250-164+Porto,+Portugal","R. de 9 de Julho 344, 4250-164 Porto, Portugal"
Blaze Information Security,porto,1,41.1562623,-8.6300659,"https://www.google.com/maps/search/Blaze+Information+Security+Pra%C3%A7a+do+Bom+Sucesso+131+Office+206,+4150-145+Porto,+Portugal","Praça do Bom Sucesso 131 Office 206, 4150-145 Porto, Portugal"
Blessed Beauty Center,porto,1,41.1723847,-8.6553679,"https://www.google.com/maps/search/Blessed+Beauty+Center+Av.+do+Dr.+Antunes+Guimar%C3%A3es+1146,+4100-214+Porto,+Portugal","Av. do Dr. Antunes Guimarães 1146, 4100-214 Porto, Portugal"
Blind Restaurante,porto,1,,,"https://www.google.com/maps/search/Blind+Restaurante+Rua+de+Entreparedes+40,+4000-197+Porto,+Portugal","Rua de Entreparedes 40, 4000-197 Porto, Portugal"
Bloom House,porto,1,41.1506299,-8.6053799,"https://www.google.com/maps/place/Bloom+House/@41.1506299,-8.6053799,17z/data=!4m9!3m8!1s0xd2465531b230d91:0x8bbfb7687b0849c8!5m2!4m1!1i2!8m2!3d41.1506299!4d-8.6053799!16s%2Fg%2F11h26_1_29?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. de Santa Catarina 512, 4000-445 Porto, Portugal"
Blue Bubble - Lavandaria Self-Service no Porto,porto,2,41.1687483,-8.6115236,"https://www.google.com/maps/place/Blue+Bubble+-+Lavandaria+Self-Service+no+Porto/@41.1687483,-8.6115236,17z/data=!4m6!3m5!1s0xd2464520921d311:0x446586a84a369510!8m2!3d41.1687483!4d-8.6115236!16s%2Fg%2F11cmp2kzy8?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. Prof. Joaquim Bastos 74, 4200-604 Porto, Portugal"
BlueClinical Unidade Clínica,porto,1,41.1699137,-8.6286161,"https://www.google.com/maps/place/BlueClinical+Unidade+Cl%C3%ADnica/@41.1699137,-8.6286161,17z/data=!4m6!3m5!1s0xd246f2f0f1d947f:0x36ca81dad5ef7cbf!8m2!3d41.1699137!4d-8.6286161!16s%2Fg%2F11b7dv71t3?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Rua de Sarmento de Beires, Hospital da Prelada 153 Piso 0 (triagem) & Piso 3, 4250-449 Porto, Portugal"
